id_atto;tool;source_format;source_file;order;page;label_raw;role_norm;text;bbox;procedural_stop_pos;stop_detected;marker_detected;is_noise
atto_1;docling;markdown;atto_1.md;1;;heading;heading;COMUNE DI AUSONIA;;;;;False
atto_1;docling;markdown;atto_1.md;3;;heading;heading;Provincia di Frosinone;;;;;False
atto_1;docling;markdown;atto_1.md;5;;heading;heading;COPIA DI DELIBERAZIONE DELLA GIUNTA COMUNALE;;;;;False
atto_1;docling;markdown;atto_1.md;7;;heading;heading;Verbale n. 44 del 18-06-2026;;;;;False
atto_1;docling;markdown;atto_1.md;9;;paragraph;text;OGGETTO: D. Lgs. 27.10.2009, n. 150. D. Lgs. 25.05.2017, n. 74. Approvazione relazione sulla performance anno 2025.;;;;;False
atto_1;docling;markdown;atto_1.md;11;;paragraph;text;L'anno duemilaventisei, il giorno diciotto del mese di giugno alle ore 12:20 e seg. in Ausonia e nella residenza municipale, nella sala delle adunanze, previa l'osservanza di tutte le formalità prescritte dalle vigenti leggi, sono stati oggi convocati in seduta i componenti della Giunta Comunale.;;;;;False
atto_1;docling;markdown;atto_1.md;13;;paragraph;text;Fatto normale appello nominale, risultano:;;;;;False
atto_1;docling;markdown;atto_1.md;15;;table;table;| | | Presenti / Assenti | Presenti / Assenti |;;;;;True
atto_1;docling;markdown;atto_1.md;16;;table;table;|--------------------|--------------|----------------------|----------------------|;;;;;True
atto_1;docling;markdown;atto_1.md;17;;table;table;| CARDILLO Benedetto | Sindaco | Presente | Presente |;;;;;True
atto_1;docling;markdown;atto_1.md;18;;table;table;| PINCHERA Stefania | Vice Sindaco | | Assente |;;;;;True
atto_1;docling;markdown;atto_1.md;19;;table;table;| STAGNO Gaetano | Assessore | | Presente |;;;;;True
atto_1;docling;markdown;atto_1.md;20;;table;table;| | | Totale | |;;;;;True
atto_1;docling;markdown;atto_1.md;22;;paragraph;text;Assiste il Segretario Comunale Erminio VERNILE, il quale provvede alla redazione del presente verbale. Essendo legale il numero degli intervenuti, il Dott. Benedetto CARDILLO - Sindaco, assume la Presidenza e dichiara aperta la seduta per la trattazione dell'oggetto sopra indicato.;;;;;False
atto_1;docling;markdown;atto_1.md;24;;paragraph;text;.;;;;;False
atto_1;docling;markdown;atto_1.md;26;;heading;heading;PREMESSO che:;;;;PREMESSO;False
atto_1;docling;markdown;atto_1.md;28;;list_item;list_item;"-le Amministrazioni Pubbliche devono adottare, in base a quanto disposto dagli artt. 3 e segg. del D. Lgs. n. 150/2009 e del D. Lgs. n. 74/2017, metodi e strumenti idonei a misurare, valutare e premiare la performance individuale e quella organizzativa, secondo criteri strettamente connessi al soddisfacimento dell'interesse del destinatario dei servizi pubblici;";;;;;False
atto_1;docling;markdown;atto_1.md;29;;list_item;list_item;"-la Relazione sulla Performance prevista dall'art. 10, comma 1, lettera b), del D. Lgs. n. 150/2009, costituisce lo strumento mediante il quale l'Amministrazione illustra ai cittadini e a tutti gli altri ' stakeholders ' (portatori di interesse), i risultati ottenuti nel corso dell'anno precedente;";;;;;False
atto_1;docling;markdown;atto_1.md;30;;list_item;list_item;"-per la predisposizione delle linee guida del presente documento sono intervenute le indicazioni sia della CIVIT, ora ANAC, che dell'ANCI, che i Comuni possono prendere a riferimento per la redazione della Relazione sulla Performance;";;;;;False
atto_1;docling;markdown;atto_1.md;31;;list_item;list_item;"-la Relazione redatta in collaborazione con i vertici dell'Amministrazione va sottoposta alla Giunta per la sua approvazione, ai sensi dell'art. 10 del D. Lgs. n. 150/2009;";;;;;False
atto_1;docling;markdown;atto_1.md;32;;list_item;list_item;"-con la Relazione sulla Performance si intendono rendicontare le attività poste in essere nel corso dell'anno ed i risultati ottenuti, portando a compimento il Ciclo di Gestione della Performance, così come codificato dal legislatore con l'art. 4 del D. Lgs. n. 150/2009 e con il D. Lgs. n. 74/2017, al fine di rendere trasparente l'azione amministrativa ed applicare i meccanismi premiali previsti dal decreto citato, tenendo in debita considerazione, in linea di principio, le indicazioni fornite dalla Commissione (CIVIT), ora ANAC, per rendere il Ciclo trasparente e leggibile, anche per ottenere la validazione del Nucleo di Valutazione;";;;;;False
atto_1;docling;markdown;atto_1.md;34;;heading;heading;VISTO:;;;;VISTO;False
atto_1;docling;markdown;atto_1.md;36;;list_item;list_item;"-la Deliberazione della Giunta Comunale n. 66 del 04.07.2019, con cui è stato approvato il nuovo regolamento per la misurazione, la valutazione e la trasparenza della performance ex D. Lgs. 27 ottobre 2009, n. 150, adeguato al D. Lgs. n. 74/17;";;;;;False
atto_1;docling;markdown;atto_1.md;37;;list_item;list_item;"-i Decreti sindacali di nomina delle Elevate Qualificazioni, in atti;";;;;;False
atto_1;docling;markdown;atto_1.md;38;;list_item;list_item;"-la Deliberazione della Giunta Comunale n. 127 del 28.12.2023, con cui è stato approvato il vigente Contratto Collettivo Integrativo (Normativo) del personale del comparto del Comune di Ausonia;";;;;;False
atto_1;docling;markdown;atto_1.md;39;;list_item;list_item;"-la Deliberazione consiliare n. 1 del 20.01.2025, con la quale è stato approvato il DUP per l'esercizio 2025/2027;";;;;;False
atto_1;docling;markdown;atto_1.md;40;;list_item;list_item;"-la Deliberazione consiliare n. 3 del 20.01.2025, con la quale è stato approvato Bilancio di Previsione per l'esercizio 2025/2027;";;;;;False
atto_1;docling;markdown;atto_1.md;41;;list_item;list_item;"-la Deliberazione della Giunta Comunale n. 8 del 20.01.2025, di approvazione del PEG per l'esercizio 2025/2027;";;;;;False
atto_1;docling;markdown;atto_1.md;42;;list_item;list_item;-la Deliberazione della Giunta Comunale n. 42 del 14.04.2025, con la quale è stato approvato il Piano Integrato di Attività ed Organizzazione (PIAO) 2025/2027, ai sensi dell'art. 6 del D.L. n. 80/2021, convertito con;;;;;False
atto_1;docling;markdown;atto_1.md;44;;heading;heading;LA GIUNTA COMUNALE;;;;;False
atto_1;docling;markdown;atto_1.md;46;;paragraph;text;"modificazioni dalla Legge 113/2021, contenente, tra l'altro, il piano triennale dei fabbisogni del personale 2025/2027, il relativo programma delle assunzioni e la Sottosezione 2.2 sulla Performance, contenente la programmazione degli obiettivi e degli indicatori di performance di efficienza e di efficacia i cui esiti dovranno essere rendicontati nella presente relazione;";;;;;False
atto_1;docling;markdown;atto_1.md;48;;list_item;list_item;"-la Deliberazione consiliare n. 6 dell'11.04.2026, di approvazione del rendiconto dell'esercizio finanziario dell'anno 2025;";;;;;False
atto_1;docling;markdown;atto_1.md;50;;paragraph;text;"VISTA l'allegata relazione sulla performance anno 2025, parte integrante e sostanziale del presente provvedimento;";;;;VISTO;False
atto_1;docling;markdown;atto_1.md;52;;heading;heading;CONSIDERATO che:;;;;CONSIDERATO;False
atto_1;docling;markdown;atto_1.md;54;;list_item;list_item;"-gli obiettivi che l'Amministrazione ha inteso perseguire nell'anno 2025 si ritengono sostanzialmente raggiunti e sono strettamente legati alla premialità, ossia alla distribuzione delle risorse derivanti dal Fondo delle risorse destinato alla produttività in base ai criteri di programmazione e valutazione sopra illustrati;";;;;;False
atto_1;docling;markdown;atto_1.md;55;;list_item;list_item;"-con la relazione sulla performance si intende favorevolmente adempiuto anche al Controllo di Gestione, come previsto dall'art. 7 e segg. del regolamento comunale sul sistema dei controlli interni ex D.L. 10.10.2012, n. 174, convertito in L. 07.12.2012, n. 213;";;;;;False
atto_1;docling;markdown;atto_1.md;56;;list_item;list_item;"-ai sensi dell'art. 14, comma 4, lettera c), e comma 6, del D. Lgs. n. 150/2009, la relazione dovrà essere validata dal Nucleo di Valutazione quale condizione inderogabile per l'accesso agli strumenti premiali di cui al Titolo III del decreto in oggetto;";;;;;False
atto_1;docling;markdown;atto_1.md;57;;list_item;list_item;"-con decreto sindacale n. 2/2025 del 01/04/2025, ai sensi dell'art. 7 del vigente regolamento comunale sull'ordinamento degli uffici e dei servizi, per i compiti in esso contemplati e per le competenze previste da altre norme di legge, è stato nominato il Nucleo di Valutazione esterno dell'Ente, in forma monocratica, nella persona del Dott. Lucio Migliorelli;";;;;;False
atto_1;docling;markdown;atto_1.md;59;;heading;heading;ATTESO che:;;;;ATTESO;False
atto_1;docling;markdown;atto_1.md;61;;list_item;list_item;"-i responsabili di settore dell'ente titolari di incarichi di Elevata Qualificazione, ai sensi del vigente regolamento sul sistema di misurazione e valutazione della performance hanno redatto le schede di valutazione del personale dipendente, in atti;";;;;;False
atto_1;docling;markdown;atto_1.md;62;;list_item;list_item;"-il Nucleo di Valutazione del Comune di Ausonia, con proprio verbale del 16/06/2026, acquisto al protocollo generale dell'ente al n. 3914 del 18/06/2026, ai sensi del vigente regolamento sul sistema di misurazione e valutazione della performance, ha trasmesso la proposta di graduatoria della valutazione della performance dei responsabili di settore dell'ente titolari di incarichi di Elevata Qualificazione relativa all'anno 2025;";;;;;False
atto_1;docling;markdown;atto_1.md;63;;list_item;list_item;"-da dette schede di valutazione emerge un complessivo esito positivo di valutazione del personale dipendente, in particolare dei responsabili di settore titolari di incarichi di Elevata Qualificazione, in linea con gli obiettivi prefissati per l'anno 2025 ed i rispettivi risultati ATTESI e raggiunti;";;;;;False
atto_1;docling;markdown;atto_1.md;64;;list_item;list_item;"-il Sindaco ha avallato le valutazioni dei responsabili di settore titolari di incarichi di Elevata Qualificazione e quelle rese da Nucleo di Valutazione per questi ultimi, in quanto si ritengono sostanzialmente raggiunti gli obiettivi che l'Amministrazione ha inteso perseguire nell'anno 2025;";;;;;False
atto_1;docling;markdown;atto_1.md;66;;paragraph;text;"RITENUTO, pertanto, di dover provvedere ad approvare, ai sensi dell'art. 10 del D. Lgs. n. 150/2009, l'allegata relazione sulla performance relativa all'anno 2025, parte integrante e sostanziale del presente provvedimento, e di trasmetterla, ai sensi dell'art. 14, comma 4, lettera c), e comma 6, del D. Lgs. 150/2009, al Nucleo di Valutazione per la relativa validazione, quale condizione inderogabile per l'accesso agli strumenti premiali di cui al Titolo III del decreto in oggetto, oltre che all' ANAC ai sensi dell'art. 10 del D. Lgs. 150/2009;";;;;RITENUTO;False
atto_1;docling;markdown;atto_1.md;68;;paragraph;text;"VISTI i pareri favorevoli di regolarità tecnica e contabile espressi, rispettivamente, dal responsabile del Settore amministrativo e dal Responsabile del servizio finanziario ai sensi dell'art. 49 del D. Lgs. 18.08.2000, n. 267;";;;;VISTI_PARERI;False
atto_1;docling;markdown;atto_1.md;70;;paragraph;text;"Con votazione unanime e favorevole resa in forma palese;";;0.0;;;False
atto_1;docling;markdown;atto_1.md;72;;heading;heading;DELIBERA;;;DELIBERA;DELIBERA;False
atto_1;docling;markdown;atto_1.md;74;;paragraph;text;"1. Di considerare la PREMESSA narrativa parte integrante e sostanziale del presente provvedimento;";;;;;False
atto_1;docling;markdown;atto_1.md;75;;paragraph;text;"2. Di approvare, ai sensi dell'art. 10 del D. Lgs. 150/2009, l'allegata relazione sulla performance relativa all'anno 2025, parte integrante e sostanziale del presente provvedimento;";;;;;False
atto_1;docling;markdown;atto_1.md;76;;paragraph;text;"3. Di trasmettere, ai sensi dell'art. 14, comma 4, lettera c), e comma 6, del D. Lgs. n. 150/2009, la suddetta relazione al Nucleo di Valutazione, per la relativa validazione, quale condizione inderogabile per l'accesso agli strumenti premiali di cui al Titolo III del Decreto in oggetto, oltre che all' ANAC ai sensi dell'art. 10 del D. Lgs. n. 150/2009;";;;;;False
atto_1;docling;markdown;atto_1.md;77;;paragraph;text;"4. Di dare ATTO che con la relazione sulla performance si intende favorevolmente adempiuto anche al Controllo di Gestione, come previsto dagli art. 7 e segg. del vigente regolamento comunale sul sistema dei controlli interni ex D.L. 10.10.2012, n. 174, conv. in L. 07.12.2012, n. 213;";;;;;False
atto_1;docling;markdown;atto_1.md;78;;paragraph;text;5. Di pubblicare la presente deliberazione all'albo pretorio del Comune e sulla pagina dell'Amministrazione Trasparente - Sottosezione 'Performance'.;;;;;False
atto_1;docling;markdown;atto_1.md;80;;paragraph;text;Con separata votazione, ad esito favorevole ed unanime, in considerazione della rivestita urgenza, la presente deliberazione viene resa immediatamente eseguibile ai sensi dell'art. 134, comma 4, del D. Lgs. n. 267/2000.;;;;;False
atto_1;docling;markdown;atto_1.md;82;;paragraph;text;Letto, confermato e sottoscritto.;;;;;True
atto_1;docling;markdown;atto_1.md;84;;paragraph;text;IL Sindaco f.to Dott. Benedetto CARDILLO;;;;;False
atto_1;docling;markdown;atto_1.md;86;;paragraph;text;IL Segretario Comunale f.to Dott. Erminio VERNILE;;;;;False
atto_1;docling;markdown;atto_1.md;88;;paragraph;text;\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_;;;;;False
atto_1;docling;markdown;atto_1.md;90;;paragraph;text;\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_;;;;;False
atto_1;docling;markdown;atto_1.md;92;;paragraph;text;Il sottoscritto Segretario Comunale, VISTI gli atti di ufficio:;;;;;False
atto_1;docling;markdown;atto_1.md;94;;heading;heading;ATTESTA;;;ATTESTA;ATTESTA;False
atto_1;docling;markdown;atto_1.md;96;;paragraph;text;Che la presente deliberazione:;;;;;False
atto_1;docling;markdown;atto_1.md;98;;list_item;list_item;[x]  viene dichiarata immediatamente eseguibile (art. 134, 4° comma del D. Lvo 267/2000);;;;;False
atto_1;docling;markdown;atto_1.md;100;;list_item;list_item;[ ]  è divenuta esecutiva il 18-06-2026;;;;;False
atto_1;docling;markdown;atto_1.md;102;;list_item;list_item;[x]  viene comunicata in elenco ai Capigruppo Consiliari (art. 125);;;;;False
atto_1;docling;markdown;atto_1.md;104;;paragraph;text;IL Segretario Comunale f.to Dott. Erminio VERNILE;;;;;False
atto_1;docling;markdown;atto_1.md;106;;paragraph;text;\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_;;;;;False
atto_1;docling;markdown;atto_1.md;108;;paragraph;text;Il sottoscritto responsabile del servizio delle pubblicazioni;;;;;False
atto_1;docling;markdown;atto_1.md;110;;heading;heading;ATTESTA;;;ATTESTA;ATTESTA;False
atto_1;docling;markdown;atto_1.md;112;;paragraph;text;Che la presente deliberazione è stata pubblicata, in DATA odierna, per 15 giorni consecutivi dal 18-06- 2026 al 03-07-2026 al numero 387 nel sito web istituzionale di questo Comune accessibile al pubblico al portale www.comunediausonia.it (art. 32, comma 1, della legge 18 giugno 2009, n. 69).;;;;;False
atto_1;docling;markdown;atto_1.md;114;;paragraph;text;Dalla Residenza Municipale, lì 18-06-2026;;;;;False
atto_1;docling;markdown;atto_1.md;116;;paragraph;text;IL Responsabile Procedimento Pubblicazione f.to Sig. Onofrio CORENO;;;;;False
atto_1;docling;markdown;atto_1.md;118;;paragraph;text;\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_;;;;;False
atto_1;docling;markdown;atto_1.md;120;;paragraph;text;\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_;;;;;False
atto_1;docling;markdown;atto_1.md;122;;paragraph;text;Copia conforme all'originale, in carta libera per uso amministrativo.;;;;;False
atto_1;docling;markdown;atto_1.md;124;;paragraph;text;Dalla Residenza Municipale, li 18-06-2026;;;;;False
atto_1;docling;markdown;atto_1.md;126;;paragraph;text;IL Segretario Comunale;;;;;False
atto_1;docling;markdown;atto_1.md;128;;paragraph;text;Dott. Erminio VERNILE;;;;;False
atto_1;docling;markdown;atto_1.md;130;;paragraph;text;\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_\_;;;;;False
atto_10;docling;markdown;atto_10.md;1;;paragraph;text;<!-- image -->;;;;;False
atto_10;docling;markdown;atto_10.md;3;;paragraph;text; P.zza Asproni - 08021  0784 41 80 20 fax 0784 41 43 08;;;;;False
atto_10;docling;markdown;atto_10.md;5;;heading;heading;DELIBERAZIONE DELLA GIUNTA COMUNALE;;;;;False
atto_10;docling;markdown;atto_10.md;7;;table;table;| N. 50 del 04/06/2026 | OGGETTO: Concessione contributo Associazione Sinnos di Bitti per presentazione del libro Arvores - Chiarori di Marilena Rosu |;;;;;True
atto_10;docling;markdown;atto_10.md;8;;table;table;|------------------------|--------------------------------------------------------------------------------------------------------------------------------|;;;;;True
atto_10;docling;markdown;atto_10.md;10;;paragraph;text;L'anno duemilaventisei, addì 04 del mese di Giugno alle ore 20:00 nella sala delle adunanze del Comune suddetto, convocata regolarmente la Giunta Municipale, si è la medesima riunita nelle persone seguenti:;;;;;False
atto_10;docling;markdown;atto_10.md;12;;table;table;| Giuseppe CICCOLINI, Sindaco | presente | Video | Partecipa con funzioni consultive referenti e di assistenza e ne cura la relativa verbalizzazione il Segretario Comunale Dott. Zanzarella Vincenzo |;;;;;True
atto_10;docling;markdown;atto_10.md;13;;table;table;|---------------------------------------|------------|---------|------------------------------------------------------------------------------------------------------------------------------------------------------|;;;;;True
atto_10;docling;markdown;atto_10.md;14;;table;table;| Giuseppe PALA, Assessore | presente | Video | Partecipa con funzioni consultive referenti e di assistenza e ne cura la relativa verbalizzazione il Segretario Comunale Dott. Zanzarella Vincenzo |;;;;;True
atto_10;docling;markdown;atto_10.md;15;;table;table;| Christian FARINA, Assessore | presente | Video | Partecipa con funzioni consultive referenti e di assistenza e ne cura la relativa verbalizzazione il Segretario Comunale Dott. Zanzarella Vincenzo |;;;;;True
atto_10;docling;markdown;atto_10.md;16;;table;table;| Giovanna Giuseppina MAMELI, Assessora | presente | Video | Partecipa con funzioni consultive referenti e di assistenza e ne cura la relativa verbalizzazione il Segretario Comunale Dott. Zanzarella Vincenzo |;;;;;True
atto_10;docling;markdown;atto_10.md;17;;table;table;| Pietro SANNA, Assessore | presente | Video | Partecipa con funzioni consultive referenti e di assistenza e ne cura la relativa verbalizzazione il Segretario Comunale Dott. Zanzarella Vincenzo |;;;;;True
atto_10;docling;markdown;atto_10.md;19;;paragraph;text;"La verifica della regolarità della seduta, svolta secondo le modalità STABILITE nel decreto n. 2 del 05/05/2020, in base alla previsione dell'art. 73, del D.L: 17 marzo 2020, n. 18, è stata operata dal Segretario Comunale Dott. Zanzarella Vincenzo Presiede il Sig. Giuseppe Ciccolini nella sua qualità di Sindaco;";;;;;False
atto_10;docling;markdown;atto_10.md;21;;paragraph;text;Partecipa con funzioni consultive referenti e di assistenza e ne cura la relativa verbalizzazione il Segretario Comunale Dott. Zanzarella Vincenzo. Il Sindaco, constatato il numero legale degli intervenuti, dichiara aperta la riunione e li invita a DELIBERARE sull'oggetto sopraindicato.;;;;;False
atto_10;docling;markdown;atto_10.md;23;;heading;heading;LA GIUNTA COMUNALE;;;;;False
atto_10;docling;markdown;atto_10.md;25;;paragraph;text;ACQUISITI i pareri di cui all'articolo 49 del T.U. 267/00:;;;;ACQUISITI_PARERI;False
atto_10;docling;markdown;atto_10.md;27;;table;table;| 1 | Si esprime parere favorevole sotto il profilo tecnico-amministrativo. |;;;;;True
atto_10;docling;markdown;atto_10.md;28;;table;table;|-----|-------------------------------------------------------------------------|;;;;;True
atto_10;docling;markdown;atto_10.md;29;;table;table;| | IL RESPONSABILE DEL SERVIZIO (Dott.ssa Lucia A. Palmas ) |;;;;;True
atto_10;docling;markdown;atto_10.md;31;;table;table;| 2 | Si esprime parere favorevole sulla regolarità contabile attestante la copertura finanziaria. |;;;;;True
atto_10;docling;markdown;atto_10.md;32;;table;table;|-----|------------------------------------------------------------------------------------------------|;;;;;True
atto_10;docling;markdown;atto_10.md;33;;table;table;| | IL RESPONSABILE DEL SERVIZIO (Dott.ssa Debora Cosseddu) |;;;;;True
atto_10;docling;markdown;atto_10.md;35;;paragraph;text;Il presente verbale viene approvato e sottoscritto come segue:;;;;;False
atto_10;docling;markdown;atto_10.md;37;;paragraph;text;Il Sindaco (Sig. Giuseppe Ciccolini);;;;;False
atto_10;docling;markdown;atto_10.md;39;;paragraph;text;Il Segretario Comunale (Dott. Zanzarella Vincenzo);;;;;False
atto_10;docling;markdown;atto_10.md;41;;paragraph;text;Il sottoscritto Segretario comunale, VISTI gli atti d'ufficio,;;;;;False
atto_10;docling;markdown;atto_10.md;43;;paragraph;text;ATTESTA;;;ATTESTA;ATTESTA;False
atto_10;docling;markdown;atto_10.md;45;;paragraph;text;che la presente deliberazione:;;;;;False
atto_10;docling;markdown;atto_10.md;47;;list_item;list_item; È stata affissa all'Albo Pretorio Comunale per quindici giorni consecutivi, dal 05/06/2026 al 20/06/2026 ai sensi dell'art.;;;;;False
atto_10;docling;markdown;atto_10.md;49;;paragraph;text;"124, comma 1, D.Lgs. 267/2000 senza reclami;";;;;;False
atto_10;docling;markdown;atto_10.md;51;;list_item;list_item;[x]  È diventata esecutiva il giorno 04/06/2026;;;;;False
atto_10;docling;markdown;atto_10.md;53;;list_item;list_item;"[ ]  Perché dichiarata immediatamente eseguibile (art 134, comma 4, D.Lgs. 267/2000);";;;;;False
atto_10;docling;markdown;atto_10.md;55;;list_item;list_item;"[ ]  Perché decorsi 10 giorni dalla pubblicazione (art. 134, comma 3, D. Lgs. 267/2000);";;;;;False
atto_10;docling;markdown;atto_10.md;57;;paragraph;text;Dalla residenza comunale, lì 05/06/2026;;;;;False
atto_10;docling;markdown;atto_10.md;59;;paragraph;text;Il Segretario Comunale (Dott. Dott. Zanzarella Vincenzo);;;;;False
atto_10;docling;markdown;atto_10.md;61;;heading;heading;Oggetto. Concessione contributo Associazione Sinnos di Bitti per presentazione del libro Arvores -Chiarori di Marilena Rosu;;;;;False
atto_10;docling;markdown;atto_10.md;63;;heading;heading;LA GIUNTA;;;;;False
atto_10;docling;markdown;atto_10.md;65;;paragraph;text;"VISTA la Deliberazione CC n. 3 del 13/03/2026 di approvazione del documento unico di programmazione (DUP) -periodo 2026-2028 discussione e conseguente deliberazione (art. 170, comma 1, del d.lgs. n. 267/2000);";;;;VISTO;False
atto_10;docling;markdown;atto_10.md;67;;paragraph;text;"VISTA la Deliberazione del Consiglio Comunale N. 4 DEL 13/03/2026 avente per oggetto APPROVAZIONE DEL BILANCIO DI PREVISIONE FINANZIARIO 2026-2028 (ART. 151 DEL D.LGS. N. 267/2000 E ART. 10, D.LGS. N. 118/2011);";;;;VISTO;False
atto_10;docling;markdown;atto_10.md;69;;paragraph;text;"VISTO il decreto legislativo 23/6/2011 n. 118, emanato in attuazione degli art. 1 e 2 della legge 5 maggio 2009 n. 42 recante 'Disposizioni in materia di armonizzazione dei sistemi contabili e degli schemi di bilancio delle regioni, degli enti locali e dei loro organismi';";;;;VISTO;False
atto_10;docling;markdown;atto_10.md;71;;paragraph;text;"VISTO il decreto legislativo 18 agosto 2000, n. 267, come modificato e integrato dal D.Lgs. 10 agosto 2014, n. 126, dalla L. 23 dicembre 2014, n. 190 e dal D.L. 19 giugno 2015, n. 78, convertito, con modificazioni, dalla L. 6 agosto 2015, n. 125 e in particolare gli artt. 107, 163, 183, 185 e 191;";;;;VISTO;False
atto_10;docling;markdown;atto_10.md;73;;paragraph;text;"VISTA la Legge n. 241/1990, concernente ""Nuove norme in materia di procedimento amministrativo e di diritto di accesso ai documenti amministrativi"";";;;;VISTO;False
atto_10;docling;markdown;atto_10.md;75;;paragraph;text;"VISTO il D.P.R. del 28 dicembre 2000 n. 445, concernente ""Testo unico delle disposizioni legislative e regolamentari in materia di documentazione amministrativa"";";;;;VISTO;False
atto_10;docling;markdown;atto_10.md;77;;paragraph;text;"VISTA la richiesta presentata dall'Associazine Sinnos con sede a Bitti le cui generalità sono presenti in atti per la presentazione del libro di poesie Arvores -Chiarori di Mariateresa Rosu ;";;;;VISTO;False
atto_10;docling;markdown;atto_10.md;79;;paragraph;text;"RILEVATO che la giurisprudenza contabile, ormai consolidata, che ha VISTO il pronunciamento della Sezione di controllo per la Liguria 6/2011, 7/2011 11/2011, della Sezione Regionale di controllo per la Lombardia con Parere Esito n.1075/2010 n. 6/2011/PAR, PAR. n.89/2013, e PAR. n. 379/2013 della Sezione di Controllo per il Piemonte secondo le quali 'sono tutt'ora ammesse le contribuzioni a soggetti terzi per iniziative culturali, artistiche, sociali e di promozione turistica che mirano a realizzare gli interessi, economici e non, della collettività amministrata, ossia le finalità istituzionali dell'Ente' e ancora viene chiarito che nel divieto di erogazione dei contributi ' risulta, invece, esclusa l'attività svolta in favore dei cittadini, ' id est' della comunità amministrata, seppure quale esercizio mediato di finalità istituzionali dell'Ente locale e dunque nell'interesse di quest'ultimo;";;;;RILEVATO;False
atto_10;docling;markdown;atto_10.md;81;;paragraph;text;VISTO l'articolo 3 della legge 13 agosto 2010, n. 136 (pubblicata sulla G.U. 23 agosto 2010, n. 196), come modificato dalla legge n. 217/2010 di conversione del decreto legge n. 187/2010, nell'articolo 6 della stessa legge n. 136 in tema di sanzioni, nonché nell'articolo 6 del decreto legge n. 187/2010, come modificato dalla legge n. 217/2010 che contiene la disciplina transitoria e alcune norme interpretative e di attuazione del predetto articolo 3 riguardate norme relative al 'Piano straordinario contro le mafie' e riguardante le indicazioni 'Sulla tracciabilità dei flussi finanziari',;;;;VISTO;False
atto_10;docling;markdown;atto_10.md;83;;paragraph;text;"DATO ATTO che viene indicato che le uniche forme di contribuzione consentite da parte di Enti Pubblici sono a favore di Associazioni, fondazioni, società sportive, altri Enti pubblici, Scuole ecc e devono riguardare spese correnti ( es. gestione, organizzazione di manifestazioni, eventi, promozioni, iniziative sociali, culturali, turistiche, ricreative, sportive, ecc. ) e che per le liquidazioni di detti contributi devono essere assolti gli obblighi della tracciabilità ma non deve essere indicato il CIG;";;;;DATO_ATTO;False
atto_10;docling;markdown;atto_10.md;85;;paragraph;text;"RITENUTO necessario provvedere in merito, concedendo un contributo pari a € 500,00 a sostegno della richiesta presentata dall'Associazine Sinnos con sede a Bitti le cui generalità sono pre senti in atti per la presentazione del libro di poesie Arvores -Chiarori di Mariateresa Rosu;";;;;RITENUTO;False
atto_10;docling;markdown;atto_10.md;87;;paragraph;text;"RITENUTO necessario demandare al responsabile del servizio Socio Culturale e al responsabile del servizio finanziario l'adozione degli atti consequenziali alla presente deliberazione, fra cui l'assunzione dell'impegno di spesa, negli interventi ove si trova la copertura per la realizzazione delle summenzionate iniziative cap. 1048/99;";;;;RITENUTO;False
atto_10;docling;markdown;atto_10.md;89;;paragraph;text;"ACQUISITI i pareri di cui all'art. 49 del D.lgs. n.267/2000;";;;;ACQUISITI_PARERI;False
atto_10;docling;markdown;atto_10.md;91;;paragraph;text;"Di approvare , per le motivazioni espresse in PREMESSA, la proposta presentata approvando e concedendo un contributo pari a € 500,00 all'Associazine Sinnos con sede a Bitti le cui generalità sono presenti in atti per la presentazione del libro di poesie Arvores -Chiarori di Mariateresa Rosu;";;;;;False
atto_10;docling;markdown;atto_10.md;93;;paragraph;text;"Di demandare ai Responsabili del Servizi gli atti di natura gestionale conseguenti all'adozione della presente deliberazione;";;;;;False
atto_10;docling;markdown;atto_10.md;95;;paragraph;text;Di dichiarare la presente deliberazione immediatamente eseguibile ai sensi della normativa;;;;;False
atto_11;docling;markdown;atto_11.md;1;;heading;heading;COMUNE DI AUSONIA;;;;;False
atto_11;docling;markdown;atto_11.md;3;;heading;heading;Provincia di Frosinone;;;;;False
atto_11;docling;markdown;atto_11.md;5;;heading;heading;COPIA DI DELIBERAZIONE DELLA GIUNTA COMUNALE;;;;;False
atto_11;docling;markdown;atto_11.md;7;;heading;heading;Verbale n. 40 del 08-06-2026;;;;;False
atto_11;docling;markdown;atto_11.md;9;;paragraph;text;OGGETTO: Approvazione programma R...ESTATE AD AUSONIA 2026.;;;;;False
